id_agree,rta_deep_std1,rta_deep_std2,rta_deep_std3,rta_deep_std4,rta_deep_std5,rta_deep_std6,rta_deep_std7,rta_deep_std8,rta_deep_std9,rta_deep_std10,rta_deep_std11,rta_deep_std12,rta_deep_std13,rta_deep_std14,rta_deep_std15,rta_deep_std16,rta_deep_std17,rta_deep_std18
206,1.6681058,1.996274,1.5119114,4.30825,2.7279358,4.3494306,4.1280489,4.7159519,2.9317057,0,2.0127571,3.3927739,2.3445969,2.0743606,1.6374973,2.6125,2.5573766,4.2884126
207,2.9918849,1.4921459,2.4867759,5.0681763,3.0958705,0,0,3.1260505,0,1.8693466,2.2403104,1.1698112,0,0,1.76235,0,2.251771,0
208,7.3866167,1.5821002,4.4023485,0,3.8192599,0,3.7696099,0,3.2656128,0,2.0422356,3.4637241,2.5854821,2.7630875,1.8591356,2.179369,2.1679831,3.599153
209,1.1742319,2.3984311,1.5119114,2.528919,3.0179632,5.6951909,4.628212,3.1260505,3.1556966,4.2698808,2.0306356,2.433213,2.3625691,1.7079301,1.8686619,3.0542257,2.3126581,4.0830107
210,1.7157536,1.733633,2.8615384,1.8901249,2.4914625,5.3986721,0,3.1260505,3.180737,0,1.9408582,3.8556898,2.4212356,0,1.5595177,2.0210056,2.5272095,4.5345607
211,3.0122004,2.6526446,2.2869465,7.1850758,4.1531868,9.3734426,3.8918619,4.4661274,4.710722,4.989222,2.1401992,4.207027,2.6762931,3.9857702,1.3144341,2.4867716,2.7096252,0
212,1.1742319,1.5422621,2.2518423,4.3072605,3.7470834,0,3.9692385,3.1260505,0,4.0383348,2.0301368,3.6815159,2.412744,2.8384085,1.5223922,2.4612889,2.4237449,3.9150393
213,2.0643003,2.1631463,2.5206549,2.9882624,3.8006339,5.2830176,4.1537027,3.4101186,3.4046068,3.8962662,2.6757796,3.550096,2.5673611,3.174335,1.3615509,2.3607826,2.924042,3.7995644
214,1.1742319,2.303762,1.5119114,7.1503925,3.2591112,8.1362333,3.8713448,4.3986096,3.6389389,6.1287017,2.4849834,5.1705685,2.6445003,4.090941,1.5295078,2.4285808,2.7186832,0
215,16.173912,1.9969406,4.3846016,2.3219562,2.5278325,5.7487898,4.0239601,3.7199996,2.7380614,4.4851246,1.8836421,1.8035522,2.2242551,3.398473,2.1989453,1.4707589,3.0060315,4.0884819
216,5.09589,3.5381329,2.8615384,2.7861962,0,0,0,0,0,0,2.3739893,6.9699512,0,0,0,2.9827507,1.7632588,7.1773748
217,1.1742319,1.904375,2.2518423,1.8901249,3.5022418,0,4.1851387,3.1260505,3.0770085,3.3525035,2.0658393,3.965219,2.7139933,2.376626,1.3615509,2.7629755,2.6073697,4.0045581
218,5.09589,1.9575095,2.8615384,1.1552795,3.3865006,0,0,0,0,0,0,1.1698112,0,1.6426386,1.3420327,0,2.9023652,0
220,16.173912,1.8445549,1.3425143,3.6074467,0,5.9100752,4.7836127,4.80159,3.1295416,4.6984606,2.0105479,2.3402627,2.206831,2.538986,2.3486855,1.7064022,3.0152695,4.0884819
221,16.173912,1.7569567,3.9712377,3.65131,2.3608017,5.9131341,0,5.0482707,2.8559897,4.214529,1.8836421,1.8035522,0,2.5505471,2.0711801,1.4707589,3.0145152,0
222,1.1742319,1.4574813,1.5119114,7.1595311,3.2591112,8.0643215,3.8713448,4.6902008,3.5232594,5.7200284,2.4849834,3.7827418,2.7779112,2.4744904,1.5295078,2.3486462,2.6709571,0
223,5.09589,5.0211687,2.8615384,1.1552795,0,0,0,0,0,0,0,1.1698112,0,0,0,1.3429602,2.9023652,0
224,4.0542245,1.2297441,3.445405,1.1552795,0,4.4135852,0,3.4101186,0,0,2.4100199,2.4229963,0,0,1.2376943,1.7308789,2.3471889,0
225,5.09589,1.9795612,2.8615384,0,3.8706331,0,0,0,0,0,0,1.1698112,0,1.5658129,1.4621135,0,2.9023652,0
226,5.09589,1.8438009,2.8615384,1.1552795,3.8706331,0,0,0,0,0,0,1.1698112,0,1.6012572,1.4201503,1.2696246,2.9023652,0
227,1.1742319,1.4729275,1.5119114,4.2593694,0,0,0,3.1260505,0,0,1.951152,3.4163935,0,0,1.6695117,2.4679754,2.6107085,0
228,3.3461468,1.6151479,2.2518423,2.1045606,3.8671238,4.9905725,3.6729,3.1260505,3.9249685,0,2.1830068,4.8352098,2.5698581,3.1732397,1.9077458,2.1158926,2.3481944,3.5756762
229,2.7113652,2.4674554,5.3579459,4.7022886,3.1463926,6.5983915,6.1243844,5.1954603,3.1415477,4.8568969,2.0013196,3.8482604,2.4144945,3.0350111,2.1933775,2.8146284,3.1196158,4.4791756
230,5.1880174,2.377393,2.2869465,5.1935301,2.7008018,6.4391575,5.2565312,5.2853427,3.2545781,5.0701432,1.9987108,4.850009,2.3613839,2.3922353,1.8536669,2.3349245,3.2192373,6.208858
231,1.1742319,2.0652504,1.5119114,4.7293825,3.6971169,0,5.0169392,5.1772695,3.7375808,5.213531,2.0522656,2.5909834,2.6685965,3.8634818,1.5449882,2.716321,2.7479665,4.3274446
232,1.1742319,1.7113674,1.5119114,4.5615597,0,0,0,4.9044867,0,0,2.1037936,1.4740449,0,4.1965728,2.2449298,1.9162815,2.9122584,0
233,3.3461468,1.6151479,2.2518423,4.1115646,3.8671238,4.9905725,3.6014998,3.1260505,3.9249685,2.4379425,2.1830068,4.8352098,2.5698581,3.1732397,1.9077458,2.1158926,2.3481944,3.5756762
234,4.1460299,1.6608253,2.8615384,1.3244389,2.7572911,0,0,0,3.1523297,5.4705882,1.9192905,1.8035522,2.2127314,2.6089559,1.7187394,1.6814002,3.4444444,0
235,16.173912,2.9392629,24.800003,0,2.9161048,0,0,4.6833448,5.026907,1.8693466,0,3.1985507,2.7436686,0,2.9731426,5.4216185,3.5616059,6.8406386
236,4.8917265,2.2009611,2.2869465,4.3632336,3.0563323,6.2944403,0,5.1908336,0,0,1.980372,2.2811594,0,0,1.6374973,1.9551555,3.2019999,0
237,2.2266893,2.0657735,1.5119114,2.7200899,2.8626292,7.2285385,4.4980488,4.5790219,3.2017143,0,1.9709942,3.617178,2.4956853,2.1599791,1.8783574,2.2881093,2.3533537,4.8324733
238,1.1742319,1.6428708,2.8615384,1.3244389,2.6776557,2.6956522,0,0,0,0,1.8436372,1.8720862,0,0,1.3730112,1.5594511,2.5598233,0
239,3.4016852,2.2468388,2.5206549,1.9283617,3.8889377,4.5899448,4.1293755,3.4101186,3.0185013,3.9434726,2.6093864,3.6497226,2.6380644,3.174335,1.3615509,2.474612,3.269778,3.8370435
240,2.387008,1.533679,3.4049637,1.3244389,4.4133158,0,0,0,0,3.1518633,2.1025894,1.1698112,0,0,1.67418,1.9543458,3.4444444,0
241,1.1742319,1.5412976,2.2518423,4.2397532,3.7470834,0,3.81071,3.1260505,0,4.0383348,2.0301368,3.6815159,2.3898118,2.8384085,1.5223922,2.4612889,2.4237449,3.9150393
242,1.1742319,1.9787575,2.3757653,1.3244389,3.6359873,5.4888239,3.9969299,0,2.9633565,0,2.1206303,4.5151954,2.5943017,3.1784923,1.8402493,2.0769269,0,3.9767277
243,2.3101134,2.095459,2.895472,2.4025898,2.582696,5.3632779,4.1475163,6.6428571,3.206691,4.3731985,2.1174092,3.4462624,2.5631621,2.2895401,1.8732314,2.1313765,2.5981359,0
244,1.1742319,2.650203,1.5119114,4.2080798,0,5.4949465,3.9452031,4.8342547,3.3484833,4.343832,2.1667492,3.3892422,2.6035566,2.1336396,1.3615509,2.5196645,2.8500512,5.4802599
245,1.1742319,1.5939155,1.5119114,0,0,0,0,0,0,0,1.9227567,4.0768228,0,0,1.6374973,2.1063232,0,0
246,1.934568,1.4001759,1.5119114,2.194586,3.6126513,6.3996968,4.2347407,3.1260505,2.9418671,4.4283795,2.1195531,3.9784143,2.7616367,0,1.7082304,2.5853479,3.1049316,3.7922063
247,1.1742319,2.1888373,2.2518423,1.9283617,0,0,4.1479015,3.1260505,3.2737939,4.6764727,2.3770947,2.4167666,2.6026766,2.1245503,1.9267448,2.240664,2.7617664,0
248,2.3101134,2.6103225,2.2869465,5.448977,3.2133043,6.9856439,4.571259,5.5529046,2.9163728,5.1224642,1.8836421,4.3436251,2.2513292,1.886245,2.3878784,1.9328099,2.9872947,6.5563617
249,1.7157536,1.8374854,2.2140734,3.4816976,2.698262,6.4358115,0,5.0011926,3.2316699,3.3198524,1.7342705,4.793735,2.2764666,2.7409678,1.8956983,2.3473995,3.0530846,0
250,3.6707149,2.7422292,3.0440278,5.2244377,3.0662367,7.2824297,4.1948028,5.3074265,3.3086128,5.1224642,1.8836421,4.7307253,2.5223784,2.3135741,3.1495075,4.5590038,3.0492308,5.5771685
251,2.3101134,2.5194752,2.2869465,5.778152,3.2133043,8.8029671,4.8676085,5.5529046,3.0292075,7.2348447,1.8836421,4.3271146,2.4178674,2.1815677,1.9365987,2.1014555,3.044811,5.8016191
252,1.1742319,1.8538436,2.8451164,2.1798108,2.3830755,4.5798469,0,0,2.9115713,3.3198524,2.1823518,3.1318817,2.2010689,3.1562271,1.706776,2.1613958,2.917882,0
253,1.7842233,1.9095004,3.4168057,3.4481046,2.9134173,0,0,4.5217242,0,4.3477755,2.1506357,2.889142,2.2981691,1.6406424,1.7763686,2.3607826,2.9961591,0
254,4.7447062,2.1511469,6.0229206,3.867589,2.7743559,6.1076884,4.4693813,4.9407239,3.1231406,5.0527716,2.6982813,2.4450605,2.1977324,2.5879414,2.2433929,3.2883406,2.8993819,4.0884819
255,17.675442,2.9461675,1.6909091,3.1582818,4.1315484,6.4757414,4.8399882,0,3.1311693,4.5958085,0,6.9911232,2.4394195,1.8135687,2.8598914,4.1153016,0,6.4954519
256,2.9520965,2.3299484,2.8615384,3.9024384,2.7866166,9.0227509,3.9654686,4.5807343,3.9065633,4.4971766,2.1796851,2.7796881,2.7195196,3.2698169,1.3144341,3.6636844,2.6009202,5.4583549
257,5.09589,2.9561436,2.8615384,0,0,6.4757414,4.8399882,0,3.1311693,0,0,0,0,0,0,4.1153016,3.3140931,0
258,16.173912,1.6855326,3.9712377,3.6418674,3.0299973,5.7604065,0,5.0482707,2.7412701,3.9484603,1.8836421,1.8035522,0,2.5505471,2.1118605,1.4707589,3.2073891,0
259,1.1742319,2.2502179,1.5119114,1.9283617,4.9979458,8.5501995,4.0106626,0,3.1214452,4.5626793,1.9909245,3.7889938,2.6693993,2.7777364,1.4120736,2.8049912,2.363224,5.1789994
260,3.223855,1.8063205,2.2869465,4.6348486,3.1923137,8.3153105,4.719758,5.0654531,4.7333999,4.7498317,2.2179441,2.8252625,2.8250153,3.3865664,1.6750219,2.8430514,3.0095389,4.4922071
261,1.1742319,2.0299695,1.5119114,4.7500854,3.7002954,0,4.9028959,5.2600799,3.3950152,5.0567684,2.4024088,3.3244791,2.7262414,3.1490402,1.7554916,2.6055396,3.2036805,4.6650147
262,1.1742319,1.4729275,1.5119114,2.3903127,0,0,0,3.1260505,0,0,1.8370153,2.9785476,0,0,1.3615509,2.2973409,2.6329877,0
263,1.1742319,1.9074244,1.5119114,1.3244389,0,0,0,0,2.7707901,4.6666312,1.8778553,1.8639711,2.2939255,2.7099183,1.8732314,1.3800133,2.0585232,4.4269361
264,5.09589,2.9461675,2.8615384,0,0,6.4757414,4.8399882,0,3.1311693,0,0,2.2626631,0,0,0,4.1153016,3.3140931,0
265,3.0456264,1.4574813,1.5119114,1.3244389,0,0,0,0,0,0,1.9776008,2.5870016,0,3.3243048,1.4358221,1.4470323,0,0
266,2.9520965,2.4255559,2.4252748,4.5063314,0,0,0,4.6902008,3.2544537,4.4659424,2.1752825,2.6592338,2.6880882,1.9313082,1.3144341,0,0,0
267,5.09589,2.5964346,5.1587114,1.3244389,3.0103123,0,0,0,0,0,2.9069545,2.4899454,0,1.9937822,2.1133134,1.3057777,2.2695494,0
268,1.1742319,1.8631154,3.6093943,1.9283617,2.844346,8.5533438,4.0424085,3.1260505,3.6968,3.1518633,2.1813262,3.8389649,2.3970902,2.2856121,1.6374973,4.0724497,3.085674,5.4784055
269,0,1.6252043,2.8615384,0,1.8443208,0,0,3.1260505,0,0,1.9471114,0,0,0,1.7840163,0,0,0
270,3.7687516,2.5176039,2.4252748,3.6486294,3.3005931,7.228375,4.7710261,3.1260505,3.7918804,3.9484603,2.0385523,3.0274069,2.2821798,2.9818501,1.7179971,4.7640324,2.9788108,4.1354661
271,5.5663209,2.5112386,6.2439742,2.2841287,0,7.3034844,4.350667,3.1260505,4.2009969,0,2.0164998,2.9115064,2.5002611,2.2623303,1.7521013,4.6746116,3.1768253,4.5850205
272,9.5073748,2.1592424,6.2834902,0,0,0,0,0,0,0,1.9835194,0,0,0,1.2656895,0,0,0
273,1.1742319,2.4929879,1.5119114,3.3221936,0,6.401155,4.9399843,4.5569625,3.110132,3.8059378,2.3231313,3.0493355,2.5774999,2.0820684,1.6370151,4.7996054,2.5804019,4.1626744
274,1.934568,1.6461428,2.2518423,1.9283617,3.6366236,6.0047555,4.0822525,0,3.3449667,0,2.1672783,3.9605081,2.6971049,2.7747502,1.7798512,2.8909628,0,3.3579824
275,3.6248834,1.4288429,2.4252748,1.3244389,0,0,0,0,0,0,2.316581,1.1698112,0,4.4122257,1.2656895,1.6662127,2.8579495,0
276,3.5139401,2.405956,2.4252748,4.2904978,3.7029996,7.7415838,4.0879135,5.035665,4.0009708,4.7897534,2.2499411,2.5872366,2.8242254,2.6903207,1.3615509,3.0924211,3.2742648,4.5622435
277,3.1994643,2.1656156,2.2518423,2.1045606,3.8358736,5.9403,4.8428106,6.1019921,3.4558277,4.9302354,1.9432034,3.468863,2.7070453,2.0851851,1.3615509,2.709913,3.1575317,0
